prediction,regime,surprise,tick,vector
"[0.4796817179010243, 0.6088530152960726, 0.41846745127358476, 0.4956953668220101]",stable,0.21900399780338178,848,"[0.3836094823497402, 0.5565598931068976, 0.27274903966011405, 0.3741863116096624]"
"[0.21336295755062235, 0.6138500155867647, 0.35245039030065983, 0.3543997129241629]",stable,0.10186885981835131,849,"[0.2993099840743194, 0.5728077064384468, 0.32997945570525034, 0.382700935346676]"
"[0.21382012258532285, 0.6136317054317204, 0.35233086405281194, 0.3545502513413039]",stable,0.0774894148756023,850,"[0.26728239469855963, 0.5843479831241905, 0.30819986050132425, 0.3730249099743475]"
"[0.21410299174994316, 0.613476765102051, 0.3520973666795236, 0.35464800085788084]",stable,0.07673207613334732,851,"[0.21898278955714018, 0.6245814520533057, 0.2763697223710952, 0.35709930587877564]"
"[0.21412867489629683, 0.613535210822847, 0.35169880013053195, 0.354660902463254]",stable,0.0554553137283212,852,"[0.23283392700831512, 0.6223923017819827, 0.305799472226031, 0.33141850581856475]"
"[0.2142266081534278, 0.6135815830268215, 0.3514584895132309, 0.35453921452270587]",stable,0.061782678014157225,853,"[0.24812886781638646, 0.5989517272159006, 0.3031616314581309, 0.34353390156470504]"
"[0.2144031824225057, 0.6135053858611397, 0.35120694337752717, 0.35448189518438294]",stable,0.047848740326729186,854,"[0.20156299549014467, 0.6455020119624068, 0.3187901432330696, 0.3615528595405931]"
"[0.21433665295653492, 0.6136711714886074, 0.3510389806824782, 0.3545185323053996]",stable,0.0279515797072382,855,"[0.2110533752673436, 0.6232855611653884, 0.33144962045282844, 0.33736244380359437]"
"[0.21431972884473494, 0.6137207301982815, 0.35093800459882024, 0.35443009885951404]",stable,0.17017154000220464,856,"[0.3541598738927583, 0.6697723950078611, 0.33945839337374323, 0.43272132606834846]"
"[0.2150368577936992, 0.6140081746332025, 0.350879134797666, 0.3548315923323798]",stable,0.35388157264667974,857,"[0.5204996323145864, 0.7123898587359148, 0.34102646347677834, 0.5036557501221874]"
"[0.4805690638665365, 0.611103816240417, 0.4167839515388716, 0.49586841863288356]",stable,0.16022667176279884,858,"[0.5837029378267308, 0.6561070233528292, 0.3124263839564884, 0.5419140462649629]"
"[0.4827634016103705, 0.6120613312853619, 0.41456357776052305, 0.49684811283782143]",stable,0.21209107243445838,859,"[0.6467498799919766, 0.614940974516379, 0.2877583293494838, 0.5416051742323588]"
"[0.48617978657665395, 0.6121213238526747, 0.4119218017519597, 0.4977805516168743]",stable,0.2704222327003207,860,"[0.7109919968192491, 0.6250835009781749, 0.27816941427309533, 0.5650853424741118]"
"[0.7490654253279831, 0.6319240068031637, 0.48026988027569506, 0.6471361878533362]",stable,0.1665799220767464,861,"[0.7483271126097835, 0.6532324486987021, 0.31515216182161826, 0.6416212363639993]"
"[0.7490606925541485, 0.6320605993794172, 0.47921143336252786, 0.6471008356001994]",stable,0.10719537891376275,862,"[0.7593347367981755, 0.6497472927553842, 0.37594547388222016, 0.6268865890059551]"
"[0.7491261323264036, 0.6321732534773532, 0.4785536883976852, 0.6469720824371786]",stable,0.14120537978071712,863,"[0.7779808492276096, 0.6575141368881607, 0.3428762772006624, 0.6394991773526977]"
"[0.7493087571169175, 0.6323336388153964, 0.477694970605299, 0.6469247855695553]",stable,0.18862090547197244,864,"[0.8487012162786458, 0.7223230122896803, 0.3549702098510573, 0.6973185431429981]"
"[0.9080172523511615, 0.700404722966926, 0.3877235897153781, 0.7336084890954474]",stable,0.05367831461170201,865,"[0.8584682979505779, 0.7207817006337957, 0.3892701100351551, 0.7306674631815591]"
"[0.9077016539154888, 0.700534512633594, 0.3877334401632748, 0.7335897564463143]",stable,0.056018223919124616,866,"[0.8580993278054618, 0.682872090294183, 0.39014969475032035, 0.714620011946122]"
"[0.9073877151426406, 0.7004227251504331, 0.3877487329138258, 0.7334696947722624]",stable,0.03969467503218954,867,"[0.8873620967132816, 0.6795061434514748, 0.399580055067478, 0.7090328729952771]"
"[0.9072617678569214, 0.7002911743221378, 0.38782314374498084, 0.7333160040692626]",stable,0.03039199930873434,868,"[0.8892374659338738, 0.7245068895633284, 0.38573639919056124, 0.7361519862079758]"
"[0.9071491159699022, 0.7004425225423953, 0.38781010159151574, 0.7333337289576295]",stable,0.03784060180254713,869,"[0.9370598853111627, 0.7080486420871496, 0.39498838160069183, 0.7540188990989074]"
"[0.9073348971459348, 0.7004897655209341, 0.3878546871816348, 0.7334622082752772]",stable,0.058448262566261705,870,"[0.9375923507841792, 0.6985230193088598, 0.3378878013700522, 0.7331042585948498]"
"[0.9075216715511092, 0.7004776251122177, 0.3875462496148966, 0.7334599987093486]",stable,0.09892470659948539,871,"[0.9886724752231983, 0.7069077347815611, 0.33853071475176044, 0.7609695547015709]"
"[0.9080195292423491, 0.7005170736377965, 0.3872455408120553, 0.7336287689915095]",stable,0.07481258999102203,872,"[0.9648519357078985, 0.7280435690456596, 0.3595940348779428, 0.7626922764645585]"
"[0.9083660683061634, 0.7006849181219907, 0.3870769340685546, 0.7338059855004916]",stable,0.04732044678475721,873,"[0.9504338223792516, 0.7127282691270005, 0.3695792767738225, 0.7380859898137434]"
"[0.9086210243914548, 0.7007579081280817, 0.38697088766070775, 0.7338319249205719]",stable,0.04987493143160659,874,"[0.939345148268723, 0.727023068851589, 0.3680032943561147, 0.7560559824637305]"
"[0.9088061094750528, 0.7009161319878618, 0.3868566250504391, 0.7339658047852897]",stable,0.03443419120035911,875,"[0.9045129798875017, 0.7069718918342153, 0.3641811212650658, 0.7091377588950027]"
"[0.9087804021122531, 0.70095239402287, 0.3867208435906464, 0.7338171338518149]",stable,0.20520888824524347,876,"[0.8121007491972944, 0.6660801798942402, 0.5641175149481121, 0.7249807205437909]"
"[0.7497036753061023, 0.6325458812121186, 0.4782385086200336, 0.647415703399582]",stable,0.2378309973088609,877,"[0.7140288409616501, 0.6344943118324319, 0.7047577912325327, 0.7104720884708805]"
"[0.7494807075914494, 0.6325580589034956, 0.47965425413636176, 0.6478098058062776]",stable,0.2985516875547093,878,"[0.7017988684686265, 0.6085872824203665, 0.7674365798036885, 0.7066849896100719]"
"[0.5125690503134662, 0.5253357444394637, 0.7817302341178045, 0.5647427892497537]",stable,0.16930759289873779,879,"[0.5968932433061976, 0.6029337654414023, 0.8536242148415732, 0.6665479667289094]"
"[0.5131936739652643, 0.5259105445950337, 0.7822627821231658, 0.5654969016755252]",stable,0.19028322403785725,880,"[0.6361121366033281, 0.6088050063535776, 0.8026140197126667, 0.6830260139467973]"
"[0.5140974861905442, 0.5265200626961994, 0.7824124235760297, 0.5663610863245788]",stable,0.16118609861595184,881,"[0.6164152898948226, 0.616431708744259, 0.8029009359386948, 0.6500757337780411]"
"[0.5148443314730571, 0.5271763520834116, 0.7825619747611586, 0.5669721421454069]",stable,0.09510670444724029,882,"[0.5800900450229277, 0.583350329750424, 0.7798828112977194, 0.6072907285589347]"
"[0.5153171264987808, 0.5275834098925929, 0.7825425605331627, 0.5672643058150703]",stable,0.15631762557692463,883,"[0.4213108618772447, 0.5987314871092366, 0.6855524958600205, 0.5336651876571852]"
"[0.5146408224367554, 0.5280952665632161, 0.7818447902837157, 0.5670225855405531]",stable,0.29102486696732355,884,"[0.3274900999700799, 0.6199554261346369, 0.6138872050613644, 0.45290842812202986]"
"[0.27040622954308685, 0.4603524231620779, 0.5924518800847521, 0.37672418667884955]",stable,0.20911619264703793,885,"[0.24762921541472308, 0.6535479272433659, 0.5296861315449025, 0.42084615022988414]"
"[0.21520314533258197, 0.614209908064887, 0.3517914153933152, 0.3551684013012446]",stable,0.19530505887471358,886,"[0.20766578014944204, 0.6204784931313457, 0.542462769656546, 0.3963071136393991]"
"[0.26944099186010767, 0.4628159011616051, 0.5916828168473951, 0.3770254624782426]",stable,0.18768902940079502,887,"[0.22407141153152696, 0.6230066840740863, 0.5056667401903429, 0.38746196402978667]"
"[0.21524816191227203, 0.6142545617502129, 0.35257250841258947, 0.35533232801560266]",stable,0.1393024799820559,888,"[0.1847838160502436, 0.6341720668447738, 0.4820438282232008, 0.39163074254924773]"
"[0.21509430157963552, 0.6143551552102864, 0.3532264039671885, 0.35551565334153024]",stable,0.07086393818298142,889,"[0.15518081656676072, 0.6212854976439903, 0.389826090510057, 0.34884442053725695]"
"[0.21479322879062612, 0.6143899810516618, 0.353410321990017, 0.3554821295585942]",stable,0.053594313225619,890,"[0.20363131894582237, 0.5841791967373849, 0.3887632062878332, 0.3312903073518298]"
"[0.2147374192414021, 0.6142389271300904, 0.35358708641150605, 0.3553611704475604]",stable,0.09546414436810309,891,"[0.16987276093166814, 0.5519421535575174, 0.3718231766977039, 0.30162922177448453]"
"[0.2145142119861298, 0.613928992933212, 0.35367781322885034, 0.3550938473198337]",stable,0.09978314827209266,892,"[0.15372749412734263, 0.5565916169602525, 0.35215674538013936, 0.300579965783277]"
"[0.21421328764029424, 0.6136451445373062, 0.3536702831899953, 0.35482397661915765]",stable,0.24692597211501716,893,"[0.18030122434271983, 0.43165304363415796, 0.5109194972792909, 0.3103946220773153]"
"[0.26809038932196544, 0.46234373665361345, 0.5904591301872723, 0.37601590429034976]",stable,0.12820296641397244,894,"[0.21660947189988997, 0.36511081184930966, 0.6284838907203438, 0.32229820088517097]"
"[0.26732201742014344, 0.4608924989699671, 0.5910266639265719, 0.3752141475231083]",stable,0.2232397887783159,895,"[0.20431562610729304, 0.3138144389321881, 0.7260070007066586, 0.2976606119120421]"
"[0.29981718065919655, 0.297590350130097, 0.8337090313290624, 0.37629836820095164]",stable,0.16381066049702722,896,"[0.17016562927276574, 0.30757808690203287, 0.7598992105897026, 0.30938974998056024]"
"[0.2986798863487893, 0.2976779618561666, 0.8330615767611733, 0.375711450497264]",stable,0.15539913438905983,897,"[0.17357044330380136, 0.2574199087100291, 0.8004690716738256, 0.2994649030419465]"
"[0.2975919781483981, 0.29732789182880887, 0.8327781636734573, 0.3750484370411308]",stable,0.2163684801545872,898,"[0.3120691807733285, 0.3697109603577845, 0.6295513579985264, 0.38312845276241486]"
"[0.2679800639400432, 0.4595515939903762, 0.5915932035452771, 0.3753305343648628]",stable,0.22142379555602007,899,"[0.45814047181353196, 0.4103508325782483, 0.497807204333402, 0.4159628853197312]"
"[0.2707360118802387, 0.45883853947715697, 0.5902339861653949, 0.37591940901638266]",stable,0.35984826038615214,900,"[0.579931092914115, 0.47733402980665857, 0.4394459619191531, 0.4798908519648225]"
"[0.4880930785427246, 0.6093705627496948, 0.41248351930639215, 0.4974154557056079]",stable,0.22391528936076951,901,"[0.6663866698344663, 0.4944515120598127, 0.43324532772685753, 0.5660595465908307]"
"[0.7489645955556917, 0.631700254264715, 0.47936599993506046, 0.6473020402210884]",stable,0.17534011006891728,902,"[0.6759299404713653, 0.5277696736865296, 0.41813419094872095, 0.5430945868185834]"
"[0.7485137643514674, 0.6310587074710226, 0.47898802580551514, 0.6466587843358877]",stable,0.11898058621258992,903,"[0.7920909097986645, 0.5370588133848477, 0.4257729726019001, 0.6223773034401575]"
"[0.7487811088020637, 0.6304820210042361, 0.47866155308647457, 0.6465098181954232]",stable,0.09334691377037245,904,"[0.823841088935482, 0.62783458245954, 0.42323446282284183, 0.6458210316658184]"
"[0.7492387916077553, 0.6304658780862807, 0.4783235830238915, 0.6465056182775597]",stable,0.10118144869722649,905,"[0.8263375996237379, 0.6433772552669423, 0.4286331671420671, 0.6872194767507401]"
"[0.7497060571108826, 0.6305441288570726, 0.4780224289882441, 0.6467523689349729]",stable,0.1979703512042798,906,"[0.8815804752508971, 0.7340747086329705, 0.42493462703109314, 0.7376616761086789]"
"[0.9086184977856975, 0.701149550657454, 0.3869483065873157, 0.7338400180319152]",stable,0.06519679930006593,907,"[0.8643855119523405, 0.7205672750718365, 0.42127297639425826, 0.7610215305808993]"
"[0.9083567641417132, 0.701264448435054, 0.38715141114238644, 0.7340008553842761]",stable,0.07905217428760437,908,"[0.9460844263749465, 0.7388779663070687, 0.42790675583954557, 0.7758349911339268]"
"[0.9085786915666144, 0.7014857044225364, 0.3873911484641344, 0.7342469385357446]",stable,0.10556529829176937,909,"[0.9365690454517285, 0.7767898566509114, 0.4249128116144906, 0.7915355215555162]"
"[0.9087423778466444, 0.7019260795817667, 0.38761057339483823, 0.7345819594890766]",stable,0.11215160261089298,910,"[0.9640684632872887, 0.7869480772131378, 0.3949662372263273, 0.7818488651036335]"
"[0.9090640411340899, 0.7024203935214839, 0.38765333888223064, 0.7348567670798589]",stable,0.1030937574317962,911,"[0.9482157614315683, 0.7853592512482221, 0.35735138130255567, 0.7708901247499055]"
"[0.9092903516560406, 0.7028998088840661, 0.38747818305807064, 0.7350650523843101]",stable,0.04148296673996743,912,"[0.9325876506356932, 0.7088458017854791, 0.3658583722755891, 0.7610516131407465]"
"[0.9094242441789122, 0.7029339812570626, 0.3873539312719644, 0.7352144004346345]",stable,0.1770762501997422,913,"[0.7859831807547111, 0.6522969540578407, 0.4916610697391665, 0.6835015917049471]"
"[0.7499245940003033, 0.6306751699727399, 0.4781045894746954, 0.646973749795033]",stable,0.09594073381216324,914,"[0.7824933707874971, 0.6301221079544865, 0.38956587640868934, 0.6644233799923098]"
"[0.7501196166157955, 0.6306718582241276, 0.4775744175401685, 0.6470782385986096]",stable,0.12407553616546639,915,"[0.8269902523148438, 0.670304943837462, 0.3908234524988183, 0.6668046835680587]"
"[0.9089531927968318, 0.7027475296146649, 0.3873737571075464, 0.7348234877668254]",stable,0.0579150964488211,916,"[0.8564519023205961, 0.7057497806359473, 0.3860889665368478, 0.7105931617888114]"
"[0.9086548900100351, 0.7027645878591039, 0.387366457161122, 0.7346858154601321]",stable,0.019203874842932307,917,"[0.9223211792950953, 0.6995452096293331, 0.37530387733739956, 0.7397996318402986]"
"[0.908732100683962, 0.7027463992815346, 0.3872983069926264, 0.7347147070780992]",stable,0.05668624109235636,918,"[0.8673549159267241, 0.6789623784554397, 0.379114496102296, 0.7052426168332363]"
"[0.9084996445898201, 0.702612781187006, 0.38725233052695035, 0.7345491335373977]",stable,0.06323811138239836,919,"[0.8833515896196321, 0.742901136764611, 0.42663655557391494, 0.7484187148119543]"
"[0.9083591526626124, 0.7028378557991715, 0.3874723541305647, 0.7346266172316689]",stable,0.0787772236549411,920,"[0.8556584357565544, 0.7415896647824032, 0.4313407242047852, 0.733094033815829]"
"[0.9080663709020231, 0.7030531436268561, 0.38771606729764374, 0.7346181028793587]",stable,0.03537747524814308,921,"[0.8971716293996386, 0.7348526515218997, 0.3952305917336576, 0.7426923571893743]"
"[0.9080061789600211, 0.7032288315157791, 0.387757584007235, 0.7346627120191931]",stable,0.04956177083823105,922,"[0.9011747067236289, 0.667488546211867, 0.36263781486873936, 0.7122723274640234]"
"[0.9079686433982826, 0.7030324563218016, 0.38761956329768277, 0.7345396879282307]",stable,0.06951487398283404,923,"[0.9002705260087488, 0.6455015203056106, 0.3681471323161549, 0.7016144312659535]"
"[0.9079265771830393, 0.7027180796222595, 0.38751315657100777, 0.7343597684929177]",stable,0.04956977681050381,924,"[0.8945094026119104, 0.6704177492789587, 0.4119792081122657, 0.7091557374410172]"
"[0.9078536577560222, 0.7025425343486545, 0.38764612424242767, 0.7342227900632878]",stable,0.07414448184890643,925,"[0.8636655392082977, 0.6808508408158787, 0.4423752211418861, 0.725333990813396]"
"[0.9076148030611696, 0.70242528195118, 0.38794195719864094, 0.734174742499775]",stable,0.06355842940847903,926,"[0.8762894529543859, 0.7242177864799285, 0.4360474169770813, 0.7177629212897639]"
"[0.9074463872003804, 0.7025424459540228, 0.3882005887028261, 0.7340865069018716]",stable,0.047559646922468994,927,"[0.929463506121512, 0.7400604956486142, 0.37700947570070587, 0.7497172914852063]"
"[0.9075641258042367, 0.702743077235812, 0.3881407431787506, 0.734170093985205]",stable,0.054712112853216324,928,"[0.9399750511861347, 0.6951096788010888, 0.3447288076555214, 0.7338832295296179]"
"[0.9077365243435022, 0.7027024740526486, 0.38790982862809514, 0.7341685681104413]",stable,0.06435403605624056,929,"[0.9500587259250514, 0.7073452494442127, 0.3405538590445101, 0.7434491926304118]"
"[0.9079604513359972, 0.7027270390018103, 0.3876592679424677, 0.7342176719438803]",stable,0.030991652208102134,930,"[0.9268304925500177, 0.7108017817978068, 0.37020118143999464, 0.7495283804715678]"
"[0.9080597673423868, 0.7027695376481051, 0.3875673832766652, 0.7342982546203417]",stable,0.07602798574056342,931,"[0.9522809774401717, 0.670027149412758, 0.3353169704736062, 0.7390489985421514]"
"[0.9082912920025846, 0.7025981115316897, 0.3872938209059686, 0.734323127625168]",stable,0.0725459352827175,932,"[0.9693219932309136, 0.7082129784579861, 0.351317371623728, 0.7488948330869536]"
"[0.9086091602381489, 0.7026273556302641, 0.38710644356595686, 0.7343990219244482]",stable,0.07978031643125691,933,"[0.9706766579515613, 0.7221594737387289, 0.3538198172929618, 0.766383729067487]"
"[0.9089307534905501, 0.702728558314764, 0.3869339739997755, 0.7345647457956556]",stable,0.12139307333566804,934,"[1.0, 0.7047127149902322, 0.40744665829608195, 0.8121402799499698]"
"[0.9094001825962689, 0.7027387859264932, 0.387039709485839, 0.7349646196830489]",stable,0.04266734442731866,935,"[0.9474712273848493, 0.6926396223273515, 0.3885966200103747, 0.7512949826123198]"
"[0.9095954187233898, 0.7026869953439335, 0.38704769364237507, 0.7350483651339682]",stable,0.03170613199931688,936,"[0.9267802211662906, 0.6987959758304305, 0.3660513313929655, 0.7509849303471402]"
"[0.909683096286874, 0.7026671432035585, 0.38694056934518417, 0.7351296741401578]",stable,0.11438928520281007,937,"[1.0, 0.7079453414172179, 0.408820185332907, 0.8016216924636443]"
"[0.9101415577270422, 0.7026939360878919, 0.38705163338573106, 0.73546719707581]",stable,0.20477020483216787,938,"[0.8313092615245421, 0.57922963590867, 0.509947454231633, 0.6621903954103698]"
"[0.7506028883116809, 0.630365654519869, 0.47776711418714146, 0.6471681919129653]",stable,0.23381329587037267,939,"[0.7061377303556023, 0.4721498179462878, 0.6316486469605772, 0.5840830908008384]"
"[0.7503397808681538, 0.6294294661377768, 0.47867765580118543, 0.646794907291]",stable,0.3751278914007466,940,"[0.5956540190725701, 0.37580661203191684, 0.6611591661513179, 0.5083420407261563]"
"[0.5152194881270111, 0.5270074904594212, 0.7809827501113414, 0.5666034387918789]",stable,0.2928190748671776,941,"[0.5044601654765459, 0.2978663264999538, 0.6872942648232097, 0.41057766436377696]"
"[0.2993753245908821, 0.2973325335070084, 0.8315239921316447, 0.3753547234835674]",stable,0.2105373899372119,942,"[0.46979785647194405, 0.34735766498408754, 0.7358208776565247, 0.4355257571233933]"
"[0.30083192742747233, 0.2977600987333082, 0.8307060167942506, 0.3758690058223694]",stable,0.1674840636422277,943,"[0.4507078587207122, 0.29265323605627236, 0.7872654642936998, 0.4364904141295229]"
"[0.302102062438432, 0.29771682023604523, 0.8303378765188222, 0.37638274657073506]",stable,0.07585350648968768,944,"[0.35823872700655146, 0.271173256636974, 0.7867790212298952, 0.3756794007611146]"
"[0.30257379911547505, 0.2974937650797505, 0.8299718357180748, 0.37637683610174666]",stable,0.10479640349675755,945,"[0.3858905512125441, 0.2427321130721568, 0.8556409419705501, 0.39594373313344533]"
"[0.3032681053829506, 0.2970374179796872, 0.8301857449368454, 0.3765398935770108]",stable,0.2609167280235325,946,"[0.5326118759390643, 0.3417186180870989, 0.8150108634109345, 0.49165847243049865]"
"[0.5153428383951818, 0.5256933849816033, 0.781224084248218, 0.5660719142077556]",stable,0.2103000252884271,947,"[0.669872742470412, 0.40509917225898695, 0.7076163107940473, 0.5857071103551098]"
"[0.516431077156275, 0.52484412996243, 0.7807057196464281, 0.5662101902369624]",stable,0.2944788236880247,948,"[0.7275520843676004, 0.4709997632115062, 0.5848767049651367, 0.5961681456562623]"
"[0.7502057355946211, 0.6284975267087989, 0.4793023560903852, 0.6464971028107956]",stable,0.24244768206947787,949,"[0.7135088294700027, 0.4873880915369814, 0.6687589655943175, 0.6061419786936687]"
"[0.517809243256371, 0.5245821996237905, 0.7799228752124973, 0.5664894335128835]",stable,0.16988493689989131,950,"[0.6211656592429052, 0.48419686696697456, 0.6513279543739573, 0.5697627041443024]"
"[0.5185269961451664, 0.5243017459247848, 0.7790298549288963, 0.5665121645589349]",stable,0.1337768728318089,951,"[0.6112147381661769, 0.4975227812315426, 0.687633199294856, 0.581834454615428]"
"[0.5191662219522079, 0.524117063409659, 0.7783995331659028, 0.5666178355248418]",stable,0.09762399300112883,952,"[0.5761639839802255, 0.5033580215365747, 0.7022601853398505, 0.5592992956146638]"
"[0.5195566175825367, 0.5239748781913502, 0.7778780307835326, 0.5665677085391556]",stable,0.11550749737055152,953,"[0.4873932429082074, 0.435590152342806, 0.7680691068234585, 0.5002395506739635]"
"[0.5193378191153645, 0.5233736215529248, 0.7778113034096545, 0.566116496580889]",stable,0.19090685362051463,954,"[0.4652921644538774, 0.37828945912828393, 0.8626486149879075, 0.49346864493191905]"
"[0.518972645773057, 0.5223933231581637, 0.778384528487886, 0.565625632718396]",stable,0.23938571208020723,955,"[0.43173567915367544, 0.3344684092555096, 0.8110606394915097, 0.45024916498101175]"
"[0.3043298208686591, 0.29734676501502455, 0.8300276862141568, 0.37714906110927526]",stable,0.16657114737482287,956,"[0.44012918088354913, 0.3488983641062903, 0.83246108406853, 0.4586413439545054]"
"[0.3054429303769779, 0.29776931910593657, 0.830047632098209, 0.3778170306407935]",stable,0.15298598189528703,957,"[0.4215584029458598, 0.32541487631312094, 0.8642466128035561, 0.4671929813881278]"
"[0.30638695860924525, 0.29799407973363723, 0.8303256725917484, 0.37854366438670684]",stable,0.1656816741904713,958,"[0.4050346606647071, 0.3462485546189688, 0.9173073777651775, 0.4670012059555176]"
"[0.3071825045935635, 0.29838322872464795, 0.8310271379560502, 0.379257031657423]",stable,0.10318440031263687,959,"[0.36388226666843904, 0.2665415575381469, 0.8970862201253478, 0.4245832171083491]"
"[0.3076361026901625, 0.29812849535515595, 0.8315556106134047, 0.3796196411410305]",stable,0.1527836438247229,960,"[0.36647305507751193, 0.2807210297128289, 0.9599294793349393, 0.4352809816163186]"
"[0.30810306262974463, 0.2979903408659311, 0.8325744508413534, 0.38006139781146925]",stable,0.13558387089921087,961,"[0.34303817107124174, 0.2801330229152508, 0.9533993483210005, 0.4274426661654907]"
"[0.3083781422237722, 0.2978497320631699, 0.8335258279868624, 0.3804344786646505]",stable,0.11820013004959702,962,"[0.28510315418077664, 0.2183301820757083, 0.9166868691776275, 0.36663491080186866]"
"[0.30819630637968626, 0.29722848557889286, 0.8341755236211652, 0.38032666954072253]",stable,0.08151822319262698,963,"[0.2572217111814058, 0.2484638021498058, 0.8461752692069088, 0.34127768603547953]"
"[0.3078011544789244, 0.296850464777117, 0.8342685449047756, 0.3800239642422323]",stable,0.14953554642673314,964,"[0.19034532873724663, 0.24343184911768576, 0.8911640178695394, 0.33028097175456533]"
"[0.3068976481270653, 0.2964395523489675, 0.83470620238912, 0.37964132583848104]",stable,0.18740384962558676,965,"[0.18878254897803878, 0.19956397358725772, 0.8430263656320657, 0.2714058264369461]"
"[0.3059960061488285, 0.2957000441141453, 0.834769715085631, 0.3788151006522098]",stable,0.18779096793491176,966,"[0.17086712859813874, 0.20619506145550476, 0.8770903562589905, 0.2939419276246037]"
"[0.30497230253102026, 0.29502197606370106, 0.835090326003611, 0.3781721220686673]",stable,0.15447648538640568,967,"[0.19983814602510883, 0.21576119134157848, 0.8997754455690327, 0.3297638894509878]"
"[0.30418182015127654, 0.2944260303139107, 0.8355766802860578, 0.37780815039485016]",stable,0.15834049467336203,968,"[0.20292290033134597, 0.20357113925645573, 0.8248884852387998, 0.2974994044958161]"
"[0.3034261565705308, 0.29374800873885504, 0.8354969176364514, 0.3772088313956036]",stable,0.07469987418376181,969,"[0.2731664068969408, 0.24083319196529376, 0.8363667507533922, 0.33403842128716676]"
"[0.30320201027665233, 0.2933560471331249, 0.8355033608447251, 0.3768890505799856]",stable,0.15585697144083055,970,"[0.28554961963908065, 0.32299074993618426, 0.6857920218490999, 0.3506576187205199]"
"[0.30307221328667017, 0.293573949359618, 0.8344025421756396, 0.37669617240454834]",stable,0.29343976376841713,971,"[0.28323956682475243, 0.4078287339997185, 0.5649649247715506, 0.36877306637010376]"
"[0.27091463409373173, 0.45810982797033645, 0.5898729995740543, 0.37581731840715005]",stable,0.07183246883598225,972,"[0.23864701149746548, 0.46866660633155327, 0.5396110797956742, 0.33733358207761566]"
"[0.27046016053603783, 0.45825851498950854, 0.5891650852109785, 0.3752752939518045]",stable,0.08187443520730588,973,"[0.24534447073971608, 0.47055864290746874, 0.517306736959106, 0.34774876299920005]"
"[0.27011133151108896, 0.4584293500994802, 0.5881670525963691, 0.37489298102190716]",stable,0.21578159493069765,974,"[0.2146273875405928, 0.4865994895931147, 0.3905536570435961, 0.3145720243706158]"
"[0.21421532754128092, 0.6130193038725565, 0.3538519746868111, 0.3546256911401008]",stable,0.13983408537928668,975,"[0.15072616306259537, 0.5096435843602438, 0.37624019579504786, 0.28878553926770306]"
"[0.21390410614677755, 0.612512560149457, 0.35396172086871425, 0.35430294529758904]",stable,0.09231669334688165,976,"[0.1508052711150323, 0.579468683499452, 0.39237351537130416, 0.30987834459967795]"
"[0.21359630695150075, 0.6123513705072618, 0.35414909547604395, 0.354086239928331]",stable,0.14687980594891506,977,"[0.3462897617035767, 0.5705719998269038, 0.3583751586315755, 0.4010196932138969]"
"[0.21424044993573413, 0.612148558028231, 0.35416961034573097, 0.3543140722258337]",stable,0.2738838145437814,978,"[0.45888940855044563, 0.631866652586007, 0.36288444408148574, 0.4755348597903368]"
"[0.487509005142879, 0.6098204845464211, 0.41149153780189407, 0.4969778437873025]",stable,0.0893189426708309,979,"[0.44191772064819895, 0.6302954750251558, 0.48509061109984064, 0.5049314261587585]"
"[0.48661505838808133, 0.6102219549479649, 0.4129346568861676, 0.49713379638282124]",stable,0.19198525738739897,980,"[0.41555478770265153, 0.6066276680386314, 0.5908423565703824, 0.5091632801167097]"
"[0.4852485147210538, 0.6101528340458624, 0.4163559588031717, 0.4973651326084729]",stable,0.24475396356764992,981,"[0.4317484041709082, 0.6129040968394299, 0.6544555419933968, 0.5158924068515587]"
"[0.5183872481784118, 0.5230007780150849, 0.7775527903234934, 0.5652918526790214]",stable,0.14999196603132095,982,"[0.46031780791840576, 0.6188291388466968, 0.6825787600831578, 0.5349209978661463]"
"[0.5180001185766783, 0.5236396337539624, 0.7769196301218912, 0.5650893803136022]",stable,0.11309040784380198,983,"[0.4655888960411352, 0.5780898470104417, 0.6988274863531992, 0.5337956835594457]"
"[0.5176530243877012, 0.5240002311927471, 0.7764024636068667, 0.5648821372887403]",stable,0.09101728949210688,984,"[0.4749674085838306, 0.5839925663087886, 0.7234224474471042, 0.5573906217564724]"
"[0.517372197967939, 0.5243949176079843, 0.7760539108689736, 0.5648328510023437]",stable,0.12857333621898728,985,"[0.40078408130303367, 0.5731354735038375, 0.7621080329264064, 0.5456447156477713]"
"[0.5166101841335278, 0.5247134833327938, 0.7759627613399371, 0.5647074383529674]",stable,0.056599180114884254,986,"[0.4815711958869551, 0.561531573981758, 0.7994303174662232, 0.5730404151774832]"
"[0.5163826582358227, 0.5249525618435013, 0.77611514806803, 0.5647615485920877]",stable,0.13426489683110027,987,"[0.4420414364156563, 0.5989166133478278, 0.8581927086091165, 0.5818799130011199]"
"[0.5159030374498861, 0.5254297492725615, 0.776644680716682, 0.5648719896527911]",stable,0.13764418985242474,988,"[0.44665095105405744, 0.5811344674438932, 0.8812131414868869, 0.5754782574015171]"
"[0.5154591138191436, 0.5257868307993007, 0.7773149913626448, 0.5649399785486162]",stable,0.09796512735583301,989,"[0.5468863439475405, 0.6039024353456228, 0.7771433936543078, 0.6150141062483622]"
